ano_abertura,mes_abertura,municipio,natureza_juridica,regiao,opcao_mei,uf,porte,tipo_situacao,quantidade_empresas
"2025","Outubro","Balneário Barra do Sul - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","7"
"2025","Setembro","Balneário Barra do Sul - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Abril","Balneário Camboriú - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","393"
"2025","Abril","Balneário Camboriú - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","6"
"2025","Agosto","Balneário Camboriú - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","428"
"2025","Agosto","Balneário Camboriú - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","5"
"2025","Fevereiro","Balneário Camboriú - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","427"
"2025","Fevereiro","Balneário Camboriú - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","8"
"2025","Janeiro","Balneário Camboriú - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","506"
"2025","Janeiro","Balneário Camboriú - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","5"
"2025","Julho","Balneário Camboriú - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","494"
"2025","Julho","Balneário Camboriú - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","10"
"2025","Junho","Balneário Camboriú - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","374"
"2025","Junho","Balneário Camboriú - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","7"
"2025","Maio","Balneário Camboriú - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","440"
"2025","Maio","Balneário Camboriú - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","9"
"2025","Março","Balneário Camboriú - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","371"
"2025","Março","Balneário Camboriú - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","5"
"2025","Novembro","Balneário Camboriú - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","486"
"2025","Novembro","Balneário Camboriú - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","6"
"2025","Outubro","Balneário Camboriú - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","459"
"2025","Outubro","Balneário Camboriú - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","7"
"2025","Setembro","Balneário Camboriú - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","493"
"2025","Setembro","Balneário Camboriú - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","11"
"2025","Abril","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","135"
"2025","Agosto","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","140"
"2025","Fevereiro","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","172"
"2025","Janeiro","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","136"
"2025","Julho","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","164"
"2025","Junho","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","157"
"2025","Maio","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","116"
"2025","Março","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","120"
"2025","Novembro","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","138"
"2025","Outubro","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","146"
"2025","Setembro","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","168"
"2025","Abril","Balneário Gaivota - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","21"
"2025","Abril","Balneário Gaivota - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Agosto","Balneário Gaivota - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","39"
"2025","Fevereiro","Balneário Gaivota - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","20"
"2025","Janeiro","Balneário Gaivota - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","53"
"2025","Janeiro","Balneário Gaivota - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Julho","Balneário Gaivota - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","22"
"2025","Julho","Balneário Gaivota - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Junho","Balneário Gaivota - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","31"
"2025","Maio","Balneário Gaivota - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","40"
"2025","Maio","Balneário Gaivota - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Março","Balneário Gaivota - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","31"
"2025","Novembro","Balneário Gaivota - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","28"
"2025","Outubro","Balneário Gaivota - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","41"
"2025","Setembro","Balneário Gaivota - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","45"
"2025","Abril","Balneário Gaivota - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","4"
"2025","Agosto","Balneário Gaivota - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","9"
"2025","Fevereiro","Balneário Gaivota - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","4"
"2025","Janeiro","Balneário Gaivota - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","8"
"2025","Julho","Balneário Gaivota - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","4"
"2025","Junho","Balneário Gaivota - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","8"
"2025","Maio","Balneário Gaivota - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","9"
"2025","Março","Balneário Gaivota - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","4"
"2025","Novembro","Balneário Gaivota - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","6"
"2025","Outubro","Balneário Gaivota - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Setembro","Balneário Gaivota - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","7"
"2025","Abril","Balneário Piçarras - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","93"
"2025","Agosto","Balneário Piçarras - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","83"
"2025","Fevereiro","Balneário Piçarras - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","88"
"2025","Janeiro","Balneário Piçarras - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","90"
"2025","Julho","Balneário Piçarras - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","75"
"2025","Junho","Balneário Piçarras - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","84"
"2025","Maio","Balneário Piçarras - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","99"
"2025","Maio","Balneário Piçarras - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Março","Balneário Piçarras - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","83"
"2025","Março","Balneário Piçarras - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Novembro","Balneário Piçarras - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","92"
"2025","Outubro","Balneário Piçarras - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","99"
"2025","Outubro","Balneário Piçarras - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Setembro","Balneário Piçarras - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","87"
"2025","Setembro","Balneário Piçarras - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Abril","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","22"
"2025","Agosto","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","30"
"2025","Fevereiro","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","31"
"2025","Janeiro","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","18"
"2025","Julho","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","33"
"2025","Junho","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","22"
"2025","Maio","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","27"
"2025","Março","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","21"
"2025","Novembro","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","23"
"2025","Outubro","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","17"
"2025","Setembro","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","20"
"2025","Abril","Balneário Rincão - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","17"
"2025","Agosto","Balneário Rincão - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","23"
"2025","Fevereiro","Balneário Rincão - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","19"
"2025","Fevereiro","Balneário Rincão - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Janeiro","Balneário Rincão - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","40"
"2025","Janeiro","Balneário Rincão - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Julho","Balneário Rincão - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","42"
"2025","Junho","Balneário Rincão - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","27"
"2025","Maio","Balneário Rincão - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","26"
"2025","Março","Balneário Rincão - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","25"
"2025","Novembro","Balneário Rincão - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","31"
"2025","Outubro","Balneário Rincão - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","35"
"2025","Setembro","Balneário Rincão - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","37"
"2025","Abril","Balneário Rincão - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","4"
"2025","Agosto","Balneário Rincão - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","5"
"2025","Fevereiro","Balneário Rincão - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","7"
"2025","Janeiro","Balneário Rincão - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","7"
"2025","Julho","Balneário Rincão - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","8"
"2025","Junho","Balneário Rincão - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Maio","Balneário Rincão - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","8"
"2025","Março","Balneário Rincão - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","6"
"2025","Novembro","Balneário Rincão - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","8"
"2025","Outubro","Balneário Rincão - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","7"
"2025","Setembro","Balneário Rincão - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","11"
"2025","Abril","Bandeirante - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","2"
"2025","Agosto","Bandeirante - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","4"
"2025","Fevereiro","Bandeirante - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","6"
"2025","Janeiro","Bandeirante - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","7"
"2025","Julho","Bandeirante - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","4"
"2025","Junho","Bandeirante - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","2"
"2025","Maio","Bandeirante - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","4"
"2025","Março","Bandeirante - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","4"
"2025","Novembro","Bandeirante - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","4"
"2025","Outubro","Bandeirante - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","6"
"2025","Setembro","Bandeirante - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","5"
"2025","Abril","Bandeirante - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Agosto","Bandeirante - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Janeiro","Bandeirante - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","3"
"2025","Julho","Bandeirante - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Março","Bandeirante - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Outubro","Bandeirante - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Abril","Barra Bonita - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","2"
"2025","Agosto","Barra Bonita - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","1"
"2025","Fevereiro","Barra Bonita - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","2"
"2025","Janeiro","Barra Bonita - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","5"
"2025","Julho","Barra Bonita - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","2"
"2025","Junho","Barra Bonita - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","3"
"2025","Março","Barra Bonita - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","1"
"2025","Outubro","Barra Bonita - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","3"
"2025","Setembro","Barra Bonita - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","2"
"2025","Agosto","Barra Bonita - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Janeiro","Barra Bonita - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Maio","Barra Bonita - SC","Sociedade Limitada","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Abril","Barra Velha - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","107"
"2025","Abril","Barra Velha - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Agosto","Barra Velha - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","128"
"2025","Agosto","Barra Velha - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","4"
"2025","Fevereiro","Barra Velha - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","112"
"2025","Fevereiro","Barra Velha - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","1"
"2025","Janeiro","Barra Velha - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","139"
"2025","Janeiro","Barra Velha - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Julho","Barra Velha - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","138"
"2025","Julho","Barra Velha - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Junho","Barra Velha - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","107"
"2025","Maio","Barra Velha - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","111"
"2025","Março","Barra Velha - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","136"
"2025","Março","Barra Velha - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","2"
"2025","Novembro","Barra Velha - SC","Empresário Individual","Sul","MEI","SC","Microempresa","Ativa","106"
"2025","Novembro","Barra Velha - SC","Empresário Individual","Sul","Não-MEI","SC","Microempresa","Ativa","2"
